RunDates,TERMYld,ACMFITYld,GSWYld
31-Jan-1986,3.50909398276122,9.30266395627752,9.30271467740468
28-Feb-1986,2.31426580323727,8.21618815599381,8.22090665670586
31-Mar-1986,1.89587780390252,7.51297475312253,7.5090963260071
30-Apr-1986,2.0066786436212,7.56380039727246,7.56688385321502
30-May-1986,2.47570302230344,8.28642577907125,8.28938902187269
30-Jun-1986,2.19571897122428,7.73760209377249,7.737396335043
31-Jul-1986,2.60180168337927,7.82415583517791,7.82424673281554
29-Aug-1986,2.58487224841856,7.36068548371703,7.36345398527172
30-Sep-1986,2.90982995425697,7.91192559696041,7.9137563490456
31-Oct-1986,2.86456100812413,7.70603211779001,7.70601816936514
28-Nov-1986,2.73837881076039,7.53041601035511,7.52933140980379
31-Dec-1986,2.63327360898603,7.56059927109539,7.56282909134562
30-Jan-1987,2.58510058559535,7.45946495294773,7.4595505241556
27-Feb-1987,2.45836247831145,7.38630691982227,7.38807378862499
31-Mar-1987,2.60376700004892,7.66444760923952,7.66320796000936
30-Apr-1987,2.95227101998239,8.39573237286167,8.36212940053858
29-May-1987,2.90905916644183,8.5686614811519,8.55117984665553
30-Jun-1987,2.92552940671152,8.50941073183608,8.50017283964341
31-Jul-1987,3.18570185315691,8.75890943658031,8.75430825873914
31-Aug-1987,3.26389788983829,9.0341339251477,9.0271050008057
30-Sep-1987,3.54458983613939,9.65504513255395,9.64190615709322
30-Oct-1987,3.25810727035426,8.99337125366061,8.97240258371507
30-Nov-1987,3.39822340761843,9.08320934302193,9.05897652019132
31-Dec-1987,3.40297797014896,8.98685887799257,8.9477567196708
29-Jan-1988,3.25633349926328,8.48611338182095,8.48406697253884
29-Feb-1988,3.21396712682983,8.36013953292603,8.36100886865236
31-Mar-1988,3.49003392332056,8.78539792943322,8.76292640927384
29-Apr-1988,3.6706938511137,9.06626054087335,9.06874578529376
31-May-1988,3.56707646483483,9.30501467516229,9.27783681200296
30-Jun-1988,3.24748967636914,8.92047540251737,8.89493719022345
29-Jul-1988,3.49449779591005,9.27913509521598,9.28398676306408
31-Aug-1988,3.11425301059976,9.26097328460198,9.24474185616246
30-Sep-1988,2.82443893458116,8.88792770304859,8.87043544786593
31-Oct-1988,2.79775571235289,8.69639398812552,8.67617786136888
30-Nov-1988,2.63603360496009,9.02154731967438,8.9978452305214
30-Dec-1988,2.30705943583492,9.03990861813815,9.00640402700291
31-Jan-1989,2.07265663047808,8.85213888634968,8.82697245893775
28-Feb-1989,2.16035316005266,9.17745291624731,9.1471164254772
31-Mar-1989,1.89018584953846,9.10052591362053,9.07390767220394
28-Apr-1989,2.15000169807202,8.92871295198055,8.90118966968256
31-May-1989,1.86182974430707,8.52889559120205,8.51512747416365
30-Jun-1989,1.88631709718966,8.10279975709712,8.08226490178819
31-Jul-1989,1.95267002781305,7.79213982915013,7.78305302219202
31-Aug-1989,1.83271332032116,8.20470088758358,8.18714797247253
29-Sep-1989,1.80130314702647,8.26488687203708,8.25128319137221
31-Oct-1989,1.7745374413829,7.91738851494057,7.9089152716683
30-Nov-1989,1.71561444486399,7.80868370843133,7.79753369546676
29-Dec-1989,1.79385658609388,7.92258318709741,7.91073892789747
31-Jan-1990,2.017408951705,8.36350279695834,8.35726281125587
28-Feb-1990,2.08771233285053,8.4680055016237,8.46236409238275
30-Mar-1990,2.04677365791644,8.56971938912701,8.56400211375294
30-Apr-1990,2.28609612137036,8.93214778604801,8.92354141229349
31-May-1990,2.09460515003576,8.53045317759421,8.52388384056201
29-Jun-1990,2.13129611800753,8.39976006774535,8.38529356596235
31-Jul-1990,2.34792904150888,8.33971094650563,8.33224161895681
31-Aug-1990,2.89676466739874,8.89471646409604,8.88865529625056
28-Sep-1990,2.9589130047181,8.87497082570481,8.86475197920187
31-Oct-1990,2.91997676736035,8.68330205754366,8.67584990248314
30-Nov-1990,2.58260549129649,8.29724696682989,8.29070038705729
31-Dec-1990,2.76354060716921,8.22937357137731,8.21926524169732
31-Jan-1991,2.78358796506208,8.15043295682518,8.14340808189627
28-Feb-1991,2.7651147865971,8.14056980734555,8.13564537856547
28-Mar-1991,2.73834258492474,8.17704751762835,8.17475862736373
30-Apr-1991,2.92280324057048,8.18261250027856,8.17452075636167
31-May-1991,3.05480570531683,8.26047450380017,8.24475494230853
28-Jun-1991,3.13529381865108,8.45762650645439,8.44009511924694
31-Jul-1991,3.04680419396791,8.31981561727841,8.30115571942507
30-Aug-1991,3.17809169779149,8.08506272679196,8.06186721536102
30-Sep-1991,2.99583674667392,7.72968339212555,7.71288387034848
31-Oct-1991,3.38800295360321,7.79071914411968,7.77739331985671
29-Nov-1991,3.61889591009572,7.77288235950119,7.75832778542123
31-Dec-1991,3.23303235224662,7.14160896628901,7.12519383135519
31-Jan-1992,3.55599863437293,7.68942457242189,7.66058805110889
28-Feb-1992,3.36442206224396,7.65518604639408,7.62530865663673
31-Mar-1992,3.1415854977805,7.78534784401801,7.75959206983823
30-Apr-1992,3.47082455656967,7.87917755545607,7.84843620812088
29-May-1992,3.45178219588664,7.64611416954371,7.6194234075873
30-Jun-1992,3.78198484132027,7.59926114755666,7.57862138103853
31-Jul-1992,3.58507449558804,7.16849006504798,7.15001118170753
31-Aug-1992,3.92544306106918,7.19883697953539,7.1916236872975
30-Sep-1992,4.0022173136818,7.00427559860947,7.00452919113937
30-Oct-1992,3.5554714890554,7.23738178982723,7.22408421142274
30-Nov-1992,3.268450807917,7.31852936637218,7.30776321248048
30-Dec-1992,3.19262953509449,7.10321290446231,7.09472937478018
29-Jan-1993,3.27130607336757,6.82461364278844,6.81224276370583
26-Feb-1993,3.13181767747152,6.505935801662,6.49419964910891
